ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
30211,Odisha,Bhubaneswar,Locality_140,Independent House,2.0,1407.0,268.89,0.19,2019.0,Unfurnished,29.0,4.0,6.0,6.0,3.0,High,No,Yes,"Clubhouse, Garden, Playground, Gym, Pool",North,Broker,Under_Construction
103618,Haryana,Gurgaon,Locality_33,Apartment,3.0,1693.0,113.82,0.07,2002.0,Semi-furnished,11.0,20.0,23.0,3.0,5.0,Low,Yes,No,Pool,North,Broker,Ready_to_Move
211365,Assam,Guwahati,Locality_73,Villa,4.0,4401.0,376.85,0.09,2020.0,Furnished,29.0,20.0,5.0,3.0,1.0,Low,No,No,"Garden, Pool",East,Builder,Under_Construction
161660,Uttar Pradesh,Noida,Locality_59,Independent House,2.0,4106.0,28.09,0.01,2012.0,Unfurnished,10.0,2.0,13.0,9.0,4.0,Medium,Yes,No,Garden,West,Broker,Under_Construction
39445,Madhya Pradesh,Indore,Locality_385,Villa,2.0,4434.0,403.02,0.09,2012.0,Furnished,3.0,22.0,13.0,7.0,2.0,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Garden, Playground",South,Builder,Ready_to_Move
213851,Telangana,Warangal,Locality_329,Independent House,5.0,1702.0,427.84,0.25,2010.0,Furnished,24.0,12.0,15.0,1.0,5.0,High,Yes,No,"Garden, Clubhouse, Gym, Pool, Playground",West,Builder,Ready_to_Move
237149,Kerala,Trivandrum,Locality_441,Apartment,4.0,1453.0,183.73,0.13,2015.0,Unfurnished,16.0,10.0,10.0,1.0,6.0,Low,No,No,"Playground, Garden",South,Owner,Ready_to_Move
71544,Maharashtra,Nagpur,Locality_202,Apartment,2.0,2952.0,331.82,0.11,2018.0,Unfurnished,12.0,1.0,7.0,10.0,7.0,Medium,Yes,Yes,"Gym, Garden, Clubhouse, Playground",North,Broker,Ready_to_Move
97547,Tamil Nadu,Chennai,Locality_498,Apartment,1.0,2038.0,321.45,0.16,2020.0,Semi-furnished,16.0,11.0,5.0,3.0,3.0,High,No,No,"Playground, Gym",West,Builder,Ready_to_Move
170541,Uttar Pradesh,Lucknow,Locality_106,Apartment,5.0,673.0,340.26,0.51,1990.0,Semi-furnished,1.0,30.0,35.0,10.0,4.0,High,Yes,No,"Pool, Gym, Clubhouse, Playground",East,Builder,Ready_to_Move
3931,Uttar Pradesh,Lucknow,Locality_146,Apartment,4.0,4258.0,38.55,0.01,1990.0,Unfurnished,17.0,16.0,35.0,7.0,10.0,High,No,Yes,"Gym, Garden, Pool, Clubhouse",North,Broker,Ready_to_Move
164704,Telangana,Warangal,Locality_4,Villa,4.0,4789.0,181.9,0.04,2005.0,Semi-furnished,15.0,5.0,20.0,4.0,2.0,Medium,Yes,Yes,"Playground, Garden, Clubhouse, Gym",East,Owner,Under_Construction
229098,West Bengal,Kolkata,Locality_179,Independent House,5.0,1110.0,132.52,0.12,2003.0,Furnished,13.0,1.0,22.0,7.0,3.0,Medium,No,Yes,"Garden, Gym, Playground, Clubhouse",East,Builder,Ready_to_Move
45318,Bihar,Patna,Locality_99,Apartment,4.0,1808.0,352.67,0.2,1996.0,Unfurnished,14.0,11.0,29.0,7.0,7.0,High,No,Yes,"Clubhouse, Garden, Playground, Gym, Pool",West,Builder,Under_Construction
73564,Uttarakhand,Haridwar,Locality_379,Apartment,5.0,3563.0,187.15,0.05,1998.0,Semi-furnished,22.0,5.0,27.0,1.0,8.0,Medium,No,Yes,Pool,East,Owner,Ready_to_Move
27245,Karnataka,Mangalore,Locality_96,Villa,4.0,2961.0,321.27,0.11,2018.0,Semi-furnished,28.0,3.0,7.0,3.0,1.0,High,Yes,Yes,"Pool, Clubhouse, Gym, Garden, Playground",West,Owner,Under_Construction
141148,Rajasthan,Jodhpur,Locality_75,Apartment,3.0,2037.0,478.51,0.23,2001.0,Semi-furnished,15.0,12.0,24.0,2.0,1.0,High,Yes,Yes,"Clubhouse, Garden, Pool",North,Builder,Ready_to_Move
130948,Rajasthan,Jodhpur,Locality_211,Villa,1.0,3376.0,322.82,0.1,2020.0,Unfurnished,23.0,28.0,5.0,7.0,3.0,Medium,No,Yes,"Pool, Clubhouse",West,Builder,Ready_to_Move
237952,Punjab,Ludhiana,Locality_69,Apartment,2.0,1935.0,445.78,0.23,2012.0,Semi-furnished,17.0,6.0,13.0,4.0,3.0,Medium,Yes,Yes,Pool,West,Broker,Ready_to_Move
34772,Andhra Pradesh,Vijayawada,Locality_17,Villa,2.0,1325.0,274.98,0.21,2012.0,Furnished,3.0,2.0,13.0,2.0,2.0,Medium,Yes,No,"Clubhouse, Pool",West,Builder,Under_Construction
81522,Maharashtra,Nagpur,Locality_271,Independent House,3.0,2248.0,452.56,0.2,2015.0,Unfurnished,10.0,8.0,10.0,1.0,2.0,Medium,No,Yes,"Garden, Clubhouse, Gym, Pool, Playground",South,Broker,Under_Construction
231884,Gujarat,Ahmedabad,Locality_252,Villa,3.0,2251.0,350.4,0.16,2004.0,Unfurnished,19.0,21.0,21.0,5.0,8.0,Medium,Yes,No,"Garden, Gym, Clubhouse, Playground",West,Owner,Ready_to_Move
165112,Bihar,Gaya,Locality_442,Independent House,4.0,3997.0,38.83,0.01,2003.0,Furnished,30.0,20.0,22.0,5.0,1.0,Low,Yes,Yes,"Pool, Clubhouse, Garden",North,Broker,Ready_to_Move
96291,Haryana,Faridabad,Locality_189,Apartment,4.0,2479.0,104.07,0.04,1994.0,Semi-furnished,13.0,6.0,31.0,9.0,2.0,High,Yes,No,"Clubhouse, Garden, Pool, Gym, Playground",West,Builder,Ready_to_Move
156026,Tamil Nadu,Coimbatore,Locality_4,Apartment,5.0,4660.0,455.72,0.1,2006.0,Furnished,21.0,17.0,19.0,6.0,8.0,Low,Yes,No,Playground,West,Builder,Ready_to_Move
214164,Chhattisgarh,Raipur,Locality_393,Independent House,5.0,1784.0,377.39,0.21,2013.0,Semi-furnished,8.0,18.0,12.0,2.0,2.0,Medium,Yes,No,"Garden, Pool, Clubhouse, Gym",East,Builder,Under_Construction
43801,Rajasthan,Jodhpur,Locality_289,Apartment,1.0,1462.0,48.04,0.03,1998.0,Semi-furnished,4.0,30.0,27.0,7.0,2.0,Low,No,Yes,"Garden, Clubhouse",East,Owner,Ready_to_Move
69817,West Bengal,Durgapur,Locality_482,Villa,1.0,1954.0,48.91,0.03,2004.0,Furnished,23.0,28.0,21.0,6.0,8.0,Low,Yes,No,"Pool, Playground",West,Owner,Under_Construction
55355,Maharashtra,Nagpur,Locality_429,Villa,4.0,2587.0,92.02,0.04,2013.0,Semi-furnished,2.0,5.0,12.0,8.0,3.0,High,Yes,No,Garden,South,Builder,Ready_to_Move
97857,Haryana,Gurgaon,Locality_394,Independent House,4.0,3065.0,372.35,0.12,1993.0,Unfurnished,0.0,22.0,32.0,3.0,7.0,Medium,No,No,"Pool, Playground, Gym",West,Broker,Ready_to_Move
34893,Maharashtra,Mumbai,Locality_60,Villa,4.0,2633.0,75.34,0.03,2013.0,Unfurnished,5.0,22.0,12.0,6.0,4.0,Medium,Yes,Yes,Pool,East,Builder,Ready_to_Move
198767,Karnataka,Bangalore,Locality_247,Independent House,3.0,2886.0,348.09,0.12,2012.0,Furnished,12.0,27.0,13.0,9.0,5.0,High,No,Yes,"Clubhouse, Gym",West,Builder,Under_Construction
10543,Assam,Guwahati,Locality_21,Independent House,5.0,1188.0,343.11,0.29,2022.0,Furnished,27.0,13.0,3.0,1.0,6.0,Low,No,No,"Pool, Gym, Garden",East,Broker,Ready_to_Move
77188,Maharashtra,Nagpur,Locality_5,Villa,2.0,599.0,426.81,0.71,1997.0,Furnished,9.0,15.0,28.0,10.0,4.0,Low,No,Yes,"Playground, Gym",East,Builder,Under_Construction
34673,Karnataka,Bangalore,Locality_320,Apartment,2.0,4522.0,457.32,0.1,2010.0,Semi-furnished,8.0,1.0,15.0,8.0,7.0,High,No,Yes,Gym,East,Owner,Ready_to_Move
13956,Assam,Guwahati,Locality_12,Apartment,5.0,2663.0,295.43,0.11,1993.0,Unfurnished,7.0,12.0,32.0,1.0,1.0,High,No,No,"Pool, Playground, Garden, Clubhouse",East,Builder,Ready_to_Move
233726,Kerala,Trivandrum,Locality_134,Apartment,5.0,554.0,266.39,0.48,2007.0,Furnished,0.0,13.0,18.0,3.0,3.0,Low,Yes,Yes,"Playground, Gym",East,Builder,Ready_to_Move
174508,Karnataka,Bangalore,Locality_487,Independent House,4.0,1277.0,386.06,0.3,2007.0,Furnished,9.0,26.0,18.0,6.0,7.0,Medium,Yes,Yes,"Gym, Garden",East,Builder,Under_Construction
57146,Uttarakhand,Haridwar,Locality_105,Apartment,2.0,4071.0,46.81,0.01,2022.0,Unfurnished,3.0,17.0,3.0,1.0,10.0,Medium,Yes,Yes,Garden,South,Broker,Ready_to_Move
66634,Bihar,Gaya,Locality_314,Villa,4.0,1992.0,463.5,0.23,1991.0,Semi-furnished,9.0,1.0,34.0,10.0,9.0,Low,No,No,"Garden, Gym, Clubhouse",South,Broker,Under_Construction
41198,Jharkhand,Ranchi,Locality_310,Apartment,5.0,1000.0,229.65,0.23,1998.0,Furnished,7.0,11.0,27.0,10.0,6.0,Low,Yes,No,"Playground, Garden, Clubhouse, Gym",South,Broker,Ready_to_Move
233446,Karnataka,Mangalore,Locality_31,Independent House,2.0,4517.0,299.38,0.07,1990.0,Unfurnished,10.0,1.0,35.0,5.0,9.0,High,No,Yes,"Pool, Garden, Gym, Playground",North,Broker,Under_Construction
217057,Odisha,Bhubaneswar,Locality_344,Villa,2.0,3034.0,177.46,0.06,2001.0,Semi-furnished,21.0,23.0,24.0,3.0,2.0,High,No,Yes,"Garden, Clubhouse",West,Broker,Ready_to_Move
131699,Telangana,Hyderabad,Locality_207,Villa,3.0,4452.0,186.5,0.04,1999.0,Furnished,4.0,16.0,26.0,2.0,5.0,Medium,No,Yes,"Playground, Garden",West,Builder,Under_Construction
234956,Delhi,Dwarka,Locality_393,Independent House,3.0,3193.0,471.58,0.15,2015.0,Furnished,26.0,6.0,10.0,10.0,2.0,High,Yes,Yes,"Garden, Clubhouse, Pool, Gym, Playground",East,Builder,Ready_to_Move
181104,Odisha,Cuttack,Locality_141,Independent House,1.0,4949.0,252.62,0.05,2013.0,Furnished,10.0,2.0,12.0,3.0,2.0,Low,Yes,Yes,"Pool, Clubhouse, Garden, Playground",South,Builder,Ready_to_Move
232193,Telangana,Hyderabad,Locality_498,Independent House,3.0,4716.0,387.35,0.08,2012.0,Unfurnished,3.0,6.0,13.0,8.0,4.0,Medium,Yes,No,"Garden, Playground, Gym",North,Builder,Ready_to_Move
175665,Assam,Silchar,Locality_61,Apartment,4.0,4077.0,145.77,0.04,2014.0,Furnished,1.0,5.0,11.0,1.0,7.0,Low,No,No,"Playground, Pool, Gym",South,Owner,Under_Construction
174865,Bihar,Patna,Locality_233,Independent House,3.0,4508.0,199.01,0.04,1991.0,Semi-furnished,18.0,29.0,34.0,7.0,5.0,Low,Yes,Yes,"Playground, Gym, Pool",West,Builder,Under_Construction
70023,Chhattisgarh,Bilaspur,Locality_323,Villa,1.0,2777.0,302.72,0.11,2013.0,Unfurnished,0.0,27.0,12.0,5.0,1.0,Low,No,Yes,"Garden, Pool, Playground",West,Broker,Under_Construction
161536,Maharashtra,Nagpur,Locality_360,Apartment,1.0,1720.0,399.6,0.23,1995.0,Furnished,27.0,19.0,30.0,9.0,8.0,High,No,Yes,"Playground, Garden, Pool",East,Owner,Under_Construction
181183,Kerala,Trivandrum,Locality_21,Villa,5.0,1207.0,441.17,0.37,1998.0,Unfurnished,19.0,7.0,27.0,9.0,2.0,Low,No,Yes,"Clubhouse, Gym, Pool",East,Owner,Ready_to_Move
134622,Odisha,Bhubaneswar,Locality_170,Apartment,1.0,1509.0,306.23,0.2,2018.0,Unfurnished,10.0,21.0,7.0,8.0,6.0,Low,Yes,Yes,"Garden, Pool, Clubhouse, Playground",North,Broker,Under_Construction
51857,Kerala,Trivandrum,Locality_275,Villa,3.0,3575.0,199.02,0.06,1992.0,Unfurnished,1.0,27.0,33.0,1.0,1.0,Medium,Yes,Yes,"Garden, Pool, Gym",West,Broker,Ready_to_Move
84124,Assam,Guwahati,Locality_420,Apartment,5.0,4921.0,213.08,0.04,1998.0,Furnished,12.0,18.0,27.0,4.0,1.0,High,No,No,"Clubhouse, Pool, Gym, Playground",North,Builder,Ready_to_Move
114378,Tamil Nadu,Chennai,Locality_412,Villa,3.0,540.0,324.33,0.6,2006.0,Semi-furnished,28.0,9.0,19.0,10.0,6.0,High,No,Yes,Gym,North,Owner,Under_Construction
155710,Uttar Pradesh,Lucknow,Locality_188,Independent House,3.0,3043.0,383.46,0.13,1994.0,Semi-furnished,17.0,19.0,31.0,2.0,3.0,Low,Yes,No,"Garden, Pool, Clubhouse, Gym",West,Builder,Under_Construction
234964,Telangana,Warangal,Locality_375,Independent House,4.0,1118.0,435.93,0.39,2015.0,Furnished,25.0,22.0,10.0,7.0,7.0,Medium,Yes,No,"Garden, Clubhouse, Playground, Gym, Pool",West,Builder,Under_Construction
58808,Jharkhand,Jamshedpur,Locality_376,Independent House,5.0,4442.0,79.49,0.02,2020.0,Unfurnished,8.0,3.0,5.0,9.0,8.0,High,Yes,Yes,"Playground, Pool",North,Owner,Under_Construction
112242,Kerala,Kochi,Locality_165,Villa,2.0,790.0,335.93,0.43,1996.0,Unfurnished,18.0,23.0,29.0,10.0,10.0,Medium,No,No,"Gym, Clubhouse",North,Broker,Under_Construction
131428,Kerala,Trivandrum,Locality_251,Independent House,4.0,849.0,47.55,0.06,1994.0,Furnished,4.0,16.0,31.0,8.0,2.0,Low,Yes,No,"Clubhouse, Gym",South,Broker,Ready_to_Move
109441,Madhya Pradesh,Bhopal,Locality_292,Independent House,4.0,651.0,26.53,0.04,2004.0,Furnished,0.0,14.0,21.0,8.0,3.0,Medium,Yes,No,"Clubhouse, Gym, Garden",South,Owner,Ready_to_Move
212877,Odisha,Cuttack,Locality_209,Villa,5.0,3942.0,32.01,0.01,2004.0,Unfurnished,18.0,18.0,21.0,5.0,8.0,Medium,Yes,Yes,"Playground, Clubhouse, Pool, Garden, Gym",East,Builder,Ready_to_Move
81035,Rajasthan,Jodhpur,Locality_427,Villa,5.0,4890.0,107.79,0.02,2018.0,Furnished,19.0,22.0,7.0,4.0,5.0,Medium,No,No,"Clubhouse, Gym, Pool",South,Builder,Ready_to_Move
204709,Bihar,Gaya,Locality_222,Apartment,5.0,1149.0,477.89,0.42,2017.0,Semi-furnished,22.0,23.0,8.0,9.0,9.0,Medium,No,No,"Pool, Clubhouse, Playground, Gym, Garden",North,Builder,Ready_to_Move
56499,Kerala,Kochi,Locality_241,Independent House,3.0,1564.0,149.9,0.1,1993.0,Unfurnished,10.0,4.0,32.0,8.0,5.0,High,No,No,"Clubhouse, Playground, Gym, Pool",South,Broker,Ready_to_Move
58180,Andhra Pradesh,Vishakhapatnam,Locality_282,Apartment,3.0,1891.0,202.26,0.11,1990.0,Furnished,18.0,24.0,35.0,5.0,5.0,High,Yes,Yes,"Garden, Playground, Pool, Gym",East,Broker,Under_Construction
99800,Karnataka,Mangalore,Locality_99,Independent House,3.0,2550.0,232.13,0.09,2022.0,Semi-furnished,4.0,1.0,3.0,9.0,8.0,Low,No,Yes,"Gym, Playground, Pool",North,Broker,Ready_to_Move
115662,Rajasthan,Jaipur,Locality_369,Villa,2.0,4837.0,463.38,0.1,1994.0,Furnished,27.0,27.0,31.0,9.0,2.0,High,No,Yes,Gym,East,Broker,Ready_to_Move
102773,Delhi,Dwarka,Locality_406,Independent House,4.0,2146.0,258.6,0.12,2020.0,Unfurnished,15.0,2.0,5.0,1.0,4.0,Medium,Yes,Yes,"Gym, Garden",North,Broker,Under_Construction
54806,Haryana,Gurgaon,Locality_51,Apartment,3.0,3215.0,396.13,0.12,2018.0,Unfurnished,22.0,4.0,7.0,7.0,7.0,High,No,No,"Playground, Garden, Gym, Pool, Clubhouse",North,Builder,Ready_to_Move
106540,Telangana,Warangal,Locality_312,Apartment,1.0,4473.0,125.99,0.03,1993.0,Unfurnished,18.0,23.0,32.0,5.0,4.0,Low,Yes,No,"Clubhouse, Playground, Gym",South,Builder,Under_Construction
161811,Bihar,Patna,Locality_359,Independent House,5.0,4045.0,375.21,0.09,2021.0,Furnished,10.0,1.0,4.0,4.0,4.0,High,Yes,Yes,"Clubhouse, Pool, Playground, Garden, Gym",West,Builder,Under_Construction
139378,Maharashtra,Mumbai,Locality_37,Villa,5.0,3270.0,98.03,0.03,1999.0,Unfurnished,2.0,27.0,26.0,4.0,7.0,High,No,Yes,"Clubhouse, Pool, Garden, Playground, Gym",West,Owner,Under_Construction
94668,Tamil Nadu,Coimbatore,Locality_437,Independent House,3.0,1909.0,194.57,0.1,2003.0,Furnished,12.0,16.0,22.0,5.0,4.0,High,Yes,Yes,"Clubhouse, Pool, Playground, Gym",West,Owner,Ready_to_Move
150592,West Bengal,Durgapur,Locality_170,Independent House,3.0,3851.0,376.64,0.1,2006.0,Furnished,9.0,1.0,19.0,2.0,8.0,High,No,No,Playground,East,Owner,Under_Construction
51224,Bihar,Gaya,Locality_14,Apartment,3.0,1116.0,356.06,0.32,2007.0,Semi-furnished,12.0,19.0,18.0,1.0,10.0,Low,No,Yes,"Clubhouse, Playground, Pool, Gym, Garden",East,Owner,Ready_to_Move
154770,Rajasthan,Jodhpur,Locality_108,Independent House,2.0,3938.0,62.15,0.02,2011.0,Semi-furnished,4.0,14.0,14.0,1.0,5.0,Medium,Yes,No,"Pool, Garden",East,Builder,Ready_to_Move
193542,Bihar,Gaya,Locality_164,Independent House,5.0,1455.0,389.01,0.27,2004.0,Semi-furnished,10.0,20.0,21.0,7.0,3.0,Low,Yes,No,Clubhouse,South,Owner,Ready_to_Move
191426,Uttarakhand,Haridwar,Locality_464,Villa,3.0,4890.0,148.07,0.03,2005.0,Semi-furnished,5.0,23.0,20.0,2.0,3.0,Low,No,No,"Gym, Pool, Playground",South,Broker,Under_Construction
242308,Rajasthan,Jaipur,Locality_315,,,,,,,,,,,,,,,,,,,
9744,West Bengal,Durgapur,Locality_349,Villa,3.0,3084.0,140.01,0.05,2023.0,Unfurnished,15.0,3.0,2.0,5.0,10.0,Medium,Yes,No,"Pool, Clubhouse, Gym, Garden, Playground",South,Broker,Under_Construction
78565,Bihar,Patna,Locality_178,Villa,2.0,891.0,64.31,0.07,2004.0,Unfurnished,6.0,7.0,21.0,7.0,5.0,Medium,No,No,"Garden, Gym, Playground",North,Builder,Ready_to_Move
3991,Maharashtra,Nagpur,Locality_329,Apartment,3.0,2634.0,395.78,0.15,2003.0,Furnished,21.0,17.0,22.0,10.0,5.0,Medium,No,No,"Gym, Clubhouse, Playground, Pool, Garden",North,Owner,Ready_to_Move
188192,Odisha,Cuttack,Locality_340,Villa,1.0,4241.0,462.68,0.11,2007.0,Semi-furnished,17.0,5.0,18.0,10.0,6.0,High,Yes,No,"Gym, Playground, Clubhouse",North,Broker,Under_Construction
222652,Kerala,Kochi,Locality_20,Independent House,3.0,925.0,157.13,0.17,1998.0,Furnished,4.0,6.0,27.0,1.0,10.0,Low,No,Yes,"Garden, Playground",East,Broker,Under_Construction
154885,Uttar Pradesh,Noida,Locality_176,Independent House,3.0,3531.0,276.29,0.08,2010.0,Furnished,26.0,9.0,15.0,3.0,7.0,Low,No,No,"Garden, Clubhouse, Pool, Gym, Playground",South,Owner,Under_Construction
222257,Karnataka,Mangalore,Locality_401,Apartment,5.0,2049.0,230.94,0.11,2023.0,Furnished,4.0,27.0,2.0,1.0,7.0,Medium,Yes,Yes,"Clubhouse, Gym, Garden, Playground",West,Broker,Ready_to_Move
86619,Bihar,Patna,Locality_305,Villa,4.0,3357.0,317.13,0.09,1991.0,Furnished,22.0,2.0,34.0,6.0,1.0,High,No,No,"Pool, Gym, Playground",East,Broker,Ready_to_Move
189007,Jharkhand,Jamshedpur,Locality_84,Independent House,5.0,3645.0,261.84,0.07,2014.0,Furnished,6.0,3.0,11.0,8.0,6.0,High,Yes,No,"Gym, Pool",North,Broker,Under_Construction
209209,Rajasthan,Jaipur,Locality_56,Apartment,2.0,507.0,96.97,0.19,2000.0,Semi-furnished,6.0,14.0,25.0,8.0,1.0,Medium,Yes,No,Clubhouse,West,Builder,Under_Construction
107130,Jharkhand,Jamshedpur,Locality_293,Villa,1.0,2998.0,485.04,0.16,1992.0,Semi-furnished,23.0,7.0,33.0,7.0,5.0,High,Yes,Yes,"Pool, Playground, Gym, Garden, Clubhouse",East,Builder,Under_Construction
230644,Telangana,Hyderabad,Locality_449,Apartment,4.0,2678.0,108.67,0.04,2006.0,Furnished,9.0,6.0,19.0,8.0,5.0,Low,No,No,"Clubhouse, Gym, Garden, Pool, Playground",West,Owner,Under_Construction
57390,Bihar,Patna,Locality_104,Apartment,4.0,4210.0,423.31,0.1,1996.0,Unfurnished,11.0,18.0,29.0,5.0,8.0,Low,Yes,No,"Pool, Clubhouse, Garden",West,Owner,Ready_to_Move
70437,Chhattisgarh,Bilaspur,Locality_1,Villa,4.0,1209.0,193.01,0.16,2001.0,Unfurnished,5.0,2.0,24.0,10.0,9.0,Low,Yes,No,"Clubhouse, Garden, Pool, Playground",North,Owner,Ready_to_Move
32222,Kerala,Trivandrum,Locality_113,Villa,5.0,4226.0,342.1,0.08,2016.0,Unfurnished,5.0,10.0,9.0,7.0,2.0,High,Yes,Yes,"Garden, Pool, Clubhouse, Gym",South,Broker,Under_Construction
160741,Odisha,Bhubaneswar,Locality_15,Villa,4.0,3069.0,129.9,0.04,1991.0,Unfurnished,20.0,16.0,34.0,8.0,5.0,High,Yes,No,"Pool, Garden",East,Broker,Under_Construction
392,Karnataka,Mangalore,Locality_392,Apartment,5.0,4337.0,153.29,0.04,2012.0,Unfurnished,2.0,29.0,13.0,2.0,10.0,Low,No,No,Playground,South,Broker,Under_Construction
34473,Gujarat,Surat,Locality_382,Independent House,5.0,1274.0,177.01,0.14,2023.0,Furnished,25.0,13.0,2.0,1.0,6.0,Low,Yes,No,"Clubhouse, Pool, Playground, Garden, Gym",West,Builder,Under_Construction
198193,Karnataka,Mangalore,Locality_59,Villa,3.0,1939.0,174.44,0.09,2011.0,Furnished,17.0,1.0,14.0,8.0,8.0,Low,No,No,Clubhouse,North,Owner,Ready_to_Move
63418,Gujarat,Ahmedabad,Locality_418,Apartment,5.0,4886.0,98.48,0.02,2007.0,Semi-furnished,21.0,24.0,18.0,10.0,7.0,Medium,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",West,Broker,Ready_to_Move
86575,Odisha,Cuttack,Locality_34,Apartment,1.0,2676.0,188.71,0.07,2020.0,Furnished,10.0,1.0,5.0,8.0,9.0,High,Yes,No,Garden,South,Owner,Ready_to_Move
98616,Karnataka,Bangalore,Locality_62,Villa,2.0,3870.0,238.41,0.06,1993.0,Furnished,7.0,17.0,32.0,5.0,8.0,Medium,No,No,"Clubhouse, Gym",North,Owner,Ready_to_Move
80428,Bihar,Patna,Locality_8,Apartment,5.0,2859.0,282.39,0.1,1990.0,Furnished,1.0,16.0,35.0,10.0,7.0,Medium,No,No,"Gym, Pool, Garden, Clubhouse, Playground",West,Owner,Ready_to_Move
137399,Haryana,Gurgaon,Locality_389,Independent House,2.0,2656.0,58.46,0.02,1996.0,Furnished,30.0,12.0,29.0,6.0,9.0,Low,No,No,"Pool, Gym, Playground, Garden, Clubhouse",North,Broker,Ready_to_Move
3064,Jharkhand,Ranchi,Locality_375,Independent House,1.0,1584.0,336.4,0.21,2016.0,Semi-furnished,19.0,7.0,9.0,2.0,6.0,Medium,Yes,Yes,"Gym, Garden",West,Broker,Under_Construction
182011,Andhra Pradesh,Vijayawada,Locality_305,Apartment,2.0,1920.0,219.52,0.11,2022.0,Semi-furnished,17.0,10.0,3.0,5.0,2.0,Low,Yes,Yes,"Pool, Playground, Clubhouse, Gym, Garden",North,Broker,Ready_to_Move
48842,Bihar,Gaya,Locality_390,Apartment,4.0,1279.0,144.43,0.11,2020.0,Unfurnished,3.0,1.0,5.0,6.0,2.0,Medium,Yes,Yes,"Gym, Playground, Pool, Garden, Clubhouse",North,Owner,Ready_to_Move
164991,Tamil Nadu,Chennai,Locality_287,Villa,1.0,3912.0,449.97,0.12,2017.0,Semi-furnished,15.0,22.0,8.0,2.0,6.0,Medium,Yes,No,"Clubhouse, Pool, Playground, Garden, Gym",East,Broker,Under_Construction
115151,Delhi,Dwarka,Locality_361,Apartment,3.0,3237.0,474.87,0.15,1994.0,Furnished,30.0,12.0,31.0,2.0,8.0,Low,No,Yes,"Pool, Clubhouse, Gym",West,Broker,Ready_to_Move
220760,Chhattisgarh,Bilaspur,Locality_60,Independent House,5.0,1226.0,229.64,0.19,2015.0,Unfurnished,27.0,2.0,10.0,5.0,2.0,High,Yes,No,Pool,South,Builder,Under_Construction
17991,Andhra Pradesh,Vishakhapatnam,Locality_230,Villa,1.0,4359.0,271.64,0.06,2019.0,Furnished,24.0,19.0,6.0,6.0,9.0,High,Yes,No,Garden,North,Owner,Ready_to_Move
69558,Karnataka,Mangalore,Locality_406,Independent House,4.0,2399.0,66.15,0.03,2002.0,Furnished,20.0,18.0,23.0,7.0,4.0,Low,No,Yes,"Garden, Gym, Clubhouse",West,Owner,Ready_to_Move
6543,Jharkhand,Jamshedpur,Locality_465,Villa,3.0,3837.0,387.58,0.1,1996.0,Semi-furnished,19.0,16.0,29.0,9.0,3.0,Low,Yes,Yes,"Gym, Clubhouse",East,Broker,Ready_to_Move
188541,Delhi,New Delhi,Locality_170,Villa,4.0,2583.0,475.94,0.18,1992.0,Furnished,13.0,16.0,33.0,3.0,6.0,High,No,Yes,Clubhouse,West,Builder,Ready_to_Move
45137,Bihar,Gaya,Locality_135,Apartment,4.0,4276.0,283.47,0.07,2013.0,Furnished,15.0,17.0,12.0,3.0,9.0,Medium,Yes,Yes,"Pool, Playground, Gym, Clubhouse",East,Builder,Ready_to_Move
139634,Gujarat,Ahmedabad,Locality_26,Independent House,2.0,2277.0,257.42,0.11,2013.0,Unfurnished,15.0,19.0,12.0,8.0,3.0,Medium,Yes,No,Gym,South,Builder,Under_Construction
91357,Jharkhand,Ranchi,Locality_396,Villa,2.0,4305.0,194.39,0.05,1997.0,Semi-furnished,7.0,11.0,28.0,6.0,1.0,Low,No,Yes,"Pool, Garden, Gym, Clubhouse, Playground",East,Broker,Under_Construction
80365,Haryana,Faridabad,Locality_166,Villa,5.0,3348.0,379.47,0.11,2005.0,Semi-furnished,21.0,25.0,20.0,7.0,9.0,Medium,Yes,Yes,Pool,South,Owner,Under_Construction
120118,Assam,Guwahati,Locality_488,Villa,5.0,974.0,367.62,0.38,2020.0,Semi-furnished,21.0,19.0,5.0,2.0,5.0,High,No,Yes,"Pool, Garden",East,Broker,Under_Construction
166432,Bihar,Gaya,Locality_140,Independent House,2.0,913.0,487.97,0.53,2003.0,Unfurnished,27.0,19.0,22.0,8.0,5.0,Low,No,Yes,"Playground, Gym, Pool",East,Broker,Ready_to_Move
29923,Punjab,Ludhiana,Locality_83,Apartment,4.0,2390.0,75.65,0.03,1995.0,Unfurnished,13.0,30.0,30.0,8.0,9.0,High,Yes,Yes,"Clubhouse, Pool, Playground, Gym",East,Owner,Ready_to_Move
39077,Madhya Pradesh,Bhopal,Locality_424,Apartment,4.0,3411.0,291.68,0.09,1991.0,Furnished,2.0,6.0,34.0,2.0,5.0,High,No,No,"Garden, Gym, Pool",South,Broker,Ready_to_Move
